"id_rel";"id_keyphrase";"id_class"
3677;2126;114
3678;2194;114
3679;2806;114
3680;2807;114
3681;2810;114
3682;2811;114
3683;2881;114
3684;2883;114
3685;2970;114
3686;2972;114
3687;2987;114
3688;3122;114
3689;3164;114
3690;3165;114
3691;3228;114
3692;3229;114
3693;3403;114
3694;3643;114
3695;3800;114
3696;3805;114
3697;3957;114
3698;4141;114
3699;4208;114
3700;4393;114
3701;4414;114
3702;4473;114
3703;4665;114
3704;5157;114
3705;5168;114
3706;5406;114
3707;5420;114
3708;5709;114
3709;5867;114
3710;5974;114
3711;6461;114
3712;6518;114
3713;148;115
3714;441;115
3715;511;115
3716;525;115
3717;794;115
3718;874;115
3719;924;115
3720;1051;115
3721;1096;115
3722;1861;115
3723;1937;115
3724;2015;115
3725;2119;115
3726;2626;115
3727;2812;115
3728;2868;115
3729;2903;115
3730;2918;115
3731;3393;115
3732;3905;115
3733;3957;115
3734;4421;115
3735;4622;115
3736;4974;115
3737;5017;115
3738;5100;115
3739;5266;115
3740;5705;115
3741;5878;115
3742;6033;115
3743;6371;115
3744;6374;115
3745;6528;115
3746;6529;115
3747;6530;115
3748;6712;115
3749;1183;116
3750;5651;116
3751;48;117
3752;76;117
3753;123;117
3754;439;117
3755;734;117
3756;1041;117
3757;1147;117
3758;1171;117
3759;1254;117
3760;1256;117
3761;1312;117
3762;1448;117
3763;1892;117
3764;1990;117
3765;2522;117
3766;2681;117
3767;2711;117
3768;2713;117
3769;2714;117
3770;2735;117
3771;2757;117
3772;2925;117
3773;2926;117
3774;2933;117
3775;2935;117
3776;2971;117
3777;3083;117
3778;3134;117
3779;3138;117
3780;3168;117
3781;3363;117
3782;3654;117
3783;3983;117
3784;4105;117
3785;4118;117
3786;4713;117
3787;4837;117
3788;4899;117
3789;5026;117
3790;5646;117
3791;5726;117
3792;5770;117
3793;6103;117
3794;6260;117
3795;6270;117
3796;6319;117
3797;6432;117
3798;6447;117
3799;6448;117
3800;6451;117
3801;6452;117
3802;6453;117
3803;6454;117
3804;6455;117
3805;6456;117
3806;6459;117
3807;6460;117
3808;6536;117
3809;6607;117
3810;6615;117
3811;6623;117
3812;6624;117
3813;6660;117
3814;6713;117
3815;6716;117
3816;232;118
3817;2479;118
3818;2873;118
3819;2998;118
3820;3005;118
3821;5265;118
3822;6200;118
3823;15;119
3824;20;119
3825;32;119
3826;59;119
3827;67;119
3828;77;119
3829;80;119
3830;120;119
3831;142;119
3832;186;119
3833;213;119
3834;219;119
3835;232;119
3836;242;119
3837;248;119
3838;351;119
3839;358;119
3840;419;119
3841;434;119
3842;449;119
3843;525;119
3844;531;119
3845;534;119
3846;559;119
3847;621;119
3848;635;119
3849;641;119
3850;649;119
3851;654;119
3852;661;119
3853;700;119
3854;703;119
3855;737;119
3856;800;119
3857;807;119
3858;823;119
3859;854;119
3860;855;119
3861;888;119
3862;937;119
3863;1015;119
3864;1017;119
3865;1019;119
3866;1020;119
3867;1021;119
3868;1023;119
3869;1025;119
3870;1027;119
3871;1028;119
3872;1029;119
3873;1030;119
3874;1089;119
3875;1139;119
3876;1172;119
3877;1255;119
3878;1271;119
3879;1294;119
3880;1301;119
3881;1317;119
3882;1443;119
3883;1446;119
3884;1469;119
3885;1480;119
3886;1513;119
3887;1551;119
3888;1596;119
3889;1636;119
3890;1637;119
3891;1643;119
3892;1738;119
3893;1757;119
3894;1758;119
3895;1778;119
3896;1820;119
3897;1862;119
3898;1863;119
3899;1894;119
3900;1917;119
3901;1952;119
3902;1953;119
3903;1956;119
3904;1998;119
3905;2030;119
3906;2070;119
3907;2084;119
3908;2089;119
3909;2195;119
3910;2229;119
3911;2253;119
3912;2254;119
3913;2263;119
3914;2283;119
3915;2292;119
3916;2296;119
3917;2312;119
3918;2351;119
3919;2362;119
3920;2363;119
3921;2403;119
3922;2412;119
3923;2420;119
3924;2427;119
3925;2490;119
3926;2498;119
3927;2519;119
3928;2545;119
3929;2591;119
3930;2597;119
3931;2618;119
3932;2660;119
3933;2687;119
3934;2688;119
3935;2704;119
3936;2760;119
3937;2769;119
3938;2770;119
3939;2801;119
3940;2817;119
3941;2828;119
3942;2873;119
3943;2874;119
3944;2894;119
3945;2902;119
3946;2908;119
3947;2914;119
3948;2932;119
3949;2939;119
3950;2973;119
3951;2992;119
3952;2994;119
3953;2996;119
3954;2997;119
3955;2998;119
3956;2999;119
3957;3000;119
3958;3002;119
3959;3003;119
3960;3004;119
3961;3005;119
3962;3008;119
3963;3009;119
3964;3010;119
3965;3012;119
3966;3014;119
3967;3015;119
3968;3016;119
3969;3017;119
3970;3018;119
3971;3019;119
3972;3023;119
3973;3024;119
3974;3033;119
3975;3092;119
3976;3098;119
3977;3121;119
3978;3149;119
3979;3191;119
3980;3204;119
3981;3213;119
3982;3243;119
3983;3255;119
3984;3281;119
3985;3294;119
3986;3348;119
3987;3407;119
3988;3416;119
3989;3430;119
3990;3452;119
3991;3455;119
3992;3491;119
3993;3504;119
3994;3537;119
3995;3589;119
3996;3590;119
3997;3600;119
3998;3683;119
3999;3740;119
4000;3743;119
4001;3755;119
4002;3760;119
4003;3808;119
4004;3811;119
4005;3829;119
4006;3886;119
4007;3895;119
4008;3896;119
4009;3904;119
4010;3948;119
4011;3950;119
4012;4012;119
4013;5793;119
4014;5907;120
4015;6520;120
4016;2314;121
4017;2646;121
4018;4880;121
4019;172;126
4020;291;126
4021;1202;126
4022;1203;126
4023;1211;126
4024;1377;126
4025;1471;126
4026;1550;126
4027;2053;126
4028;2054;126
4029;2077;126
4030;2321;126
4031;2833;126
4032;2870;126
4033;2923;126
4034;3071;126
4035;3072;126
4036;3073;126
4037;3076;126
4038;3084;126
4039;3085;126
4040;3277;126
4041;3389;126
4042;3663;126
4043;4219;126
4044;4838;126
4045;5066;126
4046;5130;126
4047;5189;126
4048;5234;126
4049;5460;126
4050;5562;126
4051;5563;126
4052;5565;126
4053;6309;126
4054;6310;126
4055;1012;127
4056;3539;127
4057;4514;127
4058;4709;127
4059;4710;127
4060;4725;127
4061;5132;127
4062;5144;127
4063;5635;127
4064;33;128
4065;270;128
4066;272;128
4067;446;128
4068;461;128
4069;505;128
4070;506;128
4071;507;128
4072;508;128
4073;516;128
4074;517;128
4075;518;128
4076;519;128
4077;520;128
4078;534;128
4079;549;128
4080;617;128
4081;637;128
4082;663;128
4083;665;128
4084;717;128
4085;736;128
4086;739;128
4087;769;128
4088;816;128
4089;823;128
4090;842;128
4091;1238;128
4092;1239;128
4093;1264;128
4094;1303;128
4095;1305;128
4096;1428;128
4097;1444;128
4098;1445;128
4099;1487;128
4100;1488;128
4101;1598;128
4102;1601;128
4103;1740;128
4104;1741;128
4105;1793;128
4106;1802;128
4107;1804;128
4108;1845;128
4109;1877;128
4110;2075;128
4111;2083;128
4112;2209;128
4113;2213;128
4114;2235;128
4115;2250;128
4116;2251;128
4117;2273;128
4118;2274;128
4119;2548;128
4120;2555;128
4121;2639;128
4122;2774;128
4123;2825;128
4124;2826;128
4125;2844;128
4126;3172;128
4127;3196;128
4128;3216;128
4129;3233;128
4130;3234;128
4131;3248;128
4132;3374;128
4133;3381;128
4134;3400;128
4135;3412;128
4136;3473;128
4137;3478;128
4138;3479;128
4139;3500;128
4140;3541;128
4141;3553;128
4142;3560;128
4143;3658;128
4144;3836;128
4145;3940;128
4146;3958;128
4147;4014;128
4148;4030;128
4149;4068;128
4150;4076;128
4151;4154;128
4152;4156;128
4153;4200;128
4154;4215;128
4155;4267;128
4156;4269;128
4157;4278;128
4158;4338;128
4159;4506;128
4160;4527;128
4161;4528;128
4162;4545;128
4163;4546;128
4164;4549;128
4165;4636;128
4166;4660;128
4167;4683;128
4168;4728;128
4169;4729;128
4170;4732;128
4171;4827;128
4172;5096;128
4173;5097;128
4174;5100;128
4175;5198;128
4176;5357;128
4177;5604;128
4178;5632;128
4179;5681;128
4180;5697;128
4181;5826;128
4182;5828;128
4183;5928;128
4184;5984;128
4185;6035;128
4186;6099;128
4187;6100;128
4188;6245;128
4189;6281;128
4190;6301;128
4191;6304;128
4192;6340;128
4193;6347;128
4194;6352;128
4195;6357;128
4196;6362;128
4197;6419;128
4198;6420;128
4199;6426;128
4200;6468;128
4201;6491;128
4202;6573;128
4203;2259;129
4204;2322;129
4205;2495;129
4206;2668;129
4207;3321;129
4208;3322;129
4209;3324;129
4210;3327;129
4211;4733;129
4212;5098;129
4213;5225;129
4214;414;130
4215;902;130
4216;1053;130
4217;1457;130
4218;1594;130
4219;2141;130
4220;2537;130
4221;3366;130
4222;3932;130
4223;4462;130
4224;6284;130
4225;6384;130
4226;6678;130
4227;49;132
4228;3809;132
4229;12;133
4230;17;133
4231;409;133
4232;770;133
4233;799;133
4234;907;133
4235;926;133
4236;953;133
4237;1049;133
4238;1070;133
4239;1257;133
4240;1329;133
4241;1458;133
4242;1534;133
4243;1538;133
4244;1692;133
4245;1858;133
4246;1960;133
4247;2425;133
4248;2426;133
4249;2534;133
4250;2912;133
4251;3099;133
4252;3244;133
4253;3269;133
4254;3302;133
4255;3367;133
4256;3369;133
4257;3384;133
4258;3533;133
4259;3656;133
4260;3925;133
4261;3926;133
4262;3927;133
4263;3928;133
4264;3929;133
4265;3931;133
4266;3933;133
4267;4227;133
4268;4348;133
4269;4417;133
4270;4443;133
4271;4446;133
4272;4671;133
4273;4876;133
4274;4929;133
4275;5028;133
4276;5090;133
4277;5150;133
4278;5348;133
4279;5352;133
4280;5492;133
4281;5768;133
4282;5817;133
4283;6206;133
4284;6427;133
4285;6534;133
4286;6669;133
4287;182;134
4288;2079;134
4289;2204;134
4290;2924;134
4291;2961;134
4292;3040;134
4293;3055;134
4294;3710;134
4295;3795;134
4296;4286;134
4297;5110;134
4298;5127;134
4299;5230;134
4300;5575;134
4301;5957;134
4302;5964;134
4303;6004;134
4304;6021;134
4305;6028;134
4306;6223;134
4307;6399;134
4308;6580;134
4309;6581;134
4310;6582;134
4311;6638;134
4312;1052;135
4313;1889;135
4314;1927;135
4315;2218;135
4316;2219;135
4317;2315;135
4318;3236;135
4319;3439;135
4320;3440;135
4321;3441;135
4322;3609;135
4323;3796;135
4324;3965;135
4325;4354;135
4326;4543;135
4327;4597;135
4328;6207;135
4329;6274;135
4330;6293;135
4331;436;136
4332;1229;136
4333;3019;136
4334;3057;136
4335;3697;136
4336;4427;136
4337;414;137
4338;2129;137
4339;2413;137
4340;2610;137
4341;3930;137
4342;6375;137
4343;6437;137
4344;6499;137
4345;6640;137
4346;139;138
4347;322;138
4348;375;138
4349;453;138
4350;504;138
4351;509;138
4352;1299;138
4353;1364;138
4354;1371;138
4355;1447;138
4356;1484;138
4357;1600;138
4358;1792;138
4359;1794;138
4360;1795;138
4361;1975;138
4362;2108;138
4363;2449;138
4364;2556;138
4365;2819;138
4366;2863;138
4367;2938;138
4368;3417;138
4369;3486;138
4370;3613;138
4371;3821;138
4372;3841;138
4373;3842;138
4374;4005;138
4375;4007;138
4376;4008;138
4377;4011;138
4378;4407;138
4379;4823;138
4380;4826;138
4381;4912;138
4382;5107;138
4383;5287;138
4384;5288;138
4385;5384;138
4386;5446;138
4387;5598;138
4388;5667;138
4389;6548;138
4390;6598;138
4391;983;139
4392;1003;139
4393;1006;139
4394;1311;139
4395;1780;139
4396;2073;139
4397;2288;139
4398;3199;139
4399;3320;139
4400;4874;139
4401;4878;139
4402;4986;139
4403;4992;139
4404;302;140
4405;304;140
4406;539;140
4407;625;140
4408;626;140
4409;631;140
4410;633;140
4411;887;140
4412;1278;140
4413;1887;140
4414;1888;140
4415;1913;140
4416;2482;140
4417;2784;140
4418;2820;140
4419;2993;140
4420;2995;140
4421;3578;140
4422;3591;140
4423;3655;140
4424;3765;140
4425;4567;140
4426;5462;140
4427;5668;140
4428;5772;140
4429;5788;140
4430;5792;140
4431;6440;140
4432;6472;140
4433;6539;140
4434;6672;140
4435;6709;140
4436;3620;141
4437;798;142
4438;1649;142
4439;1872;142
4440;2134;142
4441;2171;142
4442;2325;142
4443;2353;142
4444;2428;142
4445;2834;142
4446;2862;142
4447;3285;142
4448;3303;142
4449;3449;142
4450;3878;142
4451;3989;142
4452;4023;142
4453;4191;142
4454;4510;142
4455;4791;142
4456;4794;142
4457;4909;142
4458;4922;142
4459;5195;142
4460;5207;142
4461;5216;142
4462;5533;142
4463;5662;142
4464;5794;142
4465;6026;142
4466;6063;142
4467;6229;142
4468;2867;143
4469;2921;143
4470;3792;143
4471;3793;143
4472;6016;143
4473;6111;143
4474;2575;144
4475;3361;144
4476;7143;144
4477;7241;144
4478;468;144
4479;1624;144
4480;7242;144
4481;4193;144
4482;4195;144
4483;6932;144
4484;1134;144
4485;797;145
4486;1105;145
4487;1108;145
4488;1241;145
4489;1440;145
4490;1525;145
4491;2170;145
4492;2309;145
4493;3188;145
4494;3189;145
4495;3405;145
4496;3406;145
4497;4312;145
4498;5637;145
4499;6083;145
4500;6254;145
4501;6255;145
4502;6381;145
4503;6328;146
4504;2062;147
4505;3298;147
4506;4491;147
4507;4595;147
4508;4600;147
4509;5212;147
4510;5445;147
4511;3395;148
4512;3778;148
4513;3779;148
4514;6723;255
4515;6724;255
4516;6727;255
4517;6736;255
4518;6738;255
4519;6740;255
4520;6743;255
4521;6744;255
4522;6746;255
4523;6747;255
4524;624;255
4525;6748;255
4526;6749;255
4527;6753;255
4528;6754;255
4529;772;255
4530;6758;255
4531;6759;255
4532;6765;255
4533;6770;255
4534;6771;255
4535;6776;255
4536;6777;255
4537;6783;255
4538;6784;255
4539;6785;255
4540;6786;255
4541;6788;255
4542;6789;255
4543;6790;255
4544;6795;255
4545;6804;255
4546;6805;255
4547;6816;255
4548;6818;255
4549;6827;255
4550;6821;255
4551;6822;255
4552;6824;255
4553;6825;255
4554;6829;255
4555;6830;255
4556;6834;255
4557;6835;255
4558;6831;255
4559;6833;255
4560;6842;255
4561;6847;255
4562;6848;255
4563;6861;255
4564;6862;255
4565;6866;255
4566;6874;255
4567;6875;255
4568;6876;255
4569;6877;255
4570;6878;255
4571;3341;255
4572;6887;255
4573;6889;255
4574;6890;255
4575;6891;255
4576;6894;255
4577;6895;255
4578;6896;255
4579;6897;255
4580;6902;255
4581;6903;255
4582;6904;255
4583;6913;255
4584;6915;255
4585;6916;255
4586;6917;255
4587;6921;255
4588;6922;255
4589;6930;255
4590;6931;255
4591;6936;255
4592;6938;255
4593;6939;255
4594;6950;255
4595;6955;255
4596;6957;255
4597;6959;255
4598;6960;255
4599;6966;255
4600;6980;255
4601;5256;255
4602;6989;255
4603;6992;255
4604;6999;255
4605;7004;255
4606;7008;255
4607;7030;255
4608;7038;255
4609;7039;255
4610;7044;255
4611;7048;255
4612;7049;255
4613;7073;255
4614;7076;255
4615;899;149
4616;916;149
4617;1057;149
4618;1860;149
4619;3643;149
4620;3804;149
4621;3814;149
4622;4208;149
4623;4308;149
4624;4393;149
4625;5360;149
4626;5710;149
4627;2038;149
4628;6187;149
4629;6404;149
4630;6612;149
4631;226;151
4632;864;151
4633;866;151
4634;889;151
4635;921;151
4636;924;151
4637;1007;151
4638;1616;151
4639;1814;151
4640;2012;151
4641;2027;151
4642;2065;151
4643;2123;151
4644;2429;151
4645;2567;151
4646;2808;151
4647;2882;151
4648;2904;151
4649;2928;151
4650;3027;151
4651;3066;151
4652;3347;151
4653;3769;151
4654;3816;151
4655;4424;151
4656;4984;151
4657;4985;151
4658;5024;151
4659;5035;151
4660;5248;151
4661;5254;151
4662;6036;151
4663;6268;151
4664;6279;151
4665;6515;151
4666;39;154
4667;300;154
4668;346;154
4669;393;154
4670;444;154
4671;502;154
4672;646;154
4673;803;154
4674;850;154
4675;861;154
4676;919;154
4677;920;154
4678;922;154
4679;923;154
4680;999;154
4681;1273;154
4682;1453;154
4683;1466;154
4684;1699;154
4685;1725;154
4686;1726;154
4687;1944;154
4688;1962;154
4689;2026;154
4690;2064;154
4691;2180;154
4692;2317;154
4693;2796;154
4694;2804;154
4695;2805;154
4696;2816;154
4697;3041;154
4698;3156;154
4699;3458;154
4700;3494;154
4701;3530;154
4702;3750;154
4703;3759;154
4704;3786;154
4705;3854;154
4706;4060;154
4707;4124;154
4708;4404;154
4709;4476;154
4710;4504;154
4711;4757;154
4712;4783;154
4713;4795;154
4714;4814;154
4715;4815;154
4716;4921;154
4717;4928;154
4718;5051;154
4719;5138;154
4720;5161;154
4721;5219;154
4722;5220;154
4723;5221;154
4724;5222;154
4725;5294;154
4726;5295;154
4727;5296;154
4728;5350;154
4729;5515;154
4730;5805;154
4731;5872;154
4732;5986;154
4733;6034;154
4734;6278;154
4735;6316;154
4736;6502;154
4737;2716;155
4738;3831;155
4739;3832;155
4740;3833;155
4741;3837;155
4742;4339;155
4743;4607;155
4744;4919;155
4745;5627;155
4746;6610;155
4747;1;156
4748;2;156
4749;3;156
4750;98;156
4751;144;156
4752;197;156
4753;198;156
4754;199;156
4755;200;156
4756;201;156
4757;202;156
4758;203;156
4759;204;156
4760;205;156
4761;206;156
4762;207;156
4763;513;156
4764;676;156
4765;702;156
4766;729;156
4767;1062;156
4768;1249;156
4769;1258;156
4770;1315;156
4771;1363;156
4772;1510;156
4773;1605;156
4774;1920;156
4775;1934;156
4776;1935;156
4777;2061;156
4778;2211;156
4779;2252;156
4780;2313;156
4781;2316;156
4782;2331;156
4783;2791;156
4784;2852;156
4785;2963;156
4786;2964;156
4787;2965;156
4788;3046;156
4789;3161;156
4790;3179;156
4791;3180;156
4792;3245;156
4793;3271;156
4794;3272;156
4795;3341;156
4796;3438;156
4797;3624;156
4798;3669;156
4799;3711;156
4800;3723;156
4801;3910;156
4802;4127;156
4803;4136;156
4804;4205;156
4805;4220;156
4806;4237;156
4807;4282;156
4808;4329;156
4809;4355;156
4810;4481;156
4811;4529;156
4812;4537;156
4813;4538;156
4814;4633;156
4815;4648;156
4816;4651;156
4817;4766;156
4818;4799;156
4819;4842;156
4820;4861;156
4821;4863;156
4822;4867;156
4823;4868;156
4824;4869;156
4825;4871;156
4826;4873;156
4827;4882;156
4828;4887;156
4829;5086;156
4830;5227;156
4831;5228;156
4832;5229;156
4833;5261;156
4834;5331;156
4835;5372;156
4836;5377;156
4837;5587;156
4838;5590;156
4839;5654;156
4840;5664;156
4841;5672;156
4842;5674;156
4843;5686;156
4844;5852;156
4845;6125;156
4846;6167;156
4847;6176;156
4848;6181;156
4849;6244;156
4850;6285;156
4851;6605;156
4852;6653;156
4853;1001;157
4854;2590;157
4855;2792;157
4856;2798;157
4857;2799;157
4858;2887;157
4859;2913;157
4860;2915;157
4861;2916;157
4862;2917;157
4863;3894;157
4864;4302;157
4865;6667;157
4866;6673;157
4867;3157;158
4868;3382;158
4869;5368;158
4870;1750;159
4871;2451;159
4872;45;160
4873;555;160
4874;746;160
4875;2549;160
4876;3383;160
4877;4599;160
4878;5933;160
4879;6053;160
4880;6147;160
4881;162;161
4882;560;161
4883;1842;161
4884;2199;161
4885;2261;161
4886;2466;161
4887;2559;161
4888;3427;161
4889;3440;161
4890;4851;161
4891;5552;161
4892;5866;161
4893;6208;161
4894;6390;161
4895;6495;161
4896;126;162
4897;196;162
4898;296;162
4899;344;162
4900;397;162
4901;408;162
4902;415;162
4903;450;162
4904;686;162
4905;954;162
4906;1063;162
4907;1084;162
4908;1109;162
4909;1225;162
4910;1652;162
4911;1694;162
4912;1746;162
4913;1970;162
4914;1987;162
4915;1989;162
4916;2172;162
4917;2186;162
4918;2302;162
4919;2318;162
4920;2319;162
4921;2372;162
4922;2379;162
4923;2452;162
4924;2538;162
4925;2638;162
4926;2849;162
4927;2919;162
4928;2953;162
4929;2958;162
4930;3020;162
4931;3051;162
4932;3058;162
4933;3103;162
4934;3104;162
4935;3175;162
4936;3176;162
4937;3382;162
4938;3535;162
4939;3604;162
4940;3667;162
4941;3725;162
4942;3987;162
4943;3988;162
4944;4050;162
4945;4051;162
4946;4333;162
4947;4334;162
4948;4416;162
4949;4531;162
4950;4639;162
4951;4764;162
4952;4792;162
4953;4803;162
4954;4809;162
4955;4821;162
4956;4962;162
4957;5050;162
4958;5185;162
4959;5385;162
4960;5429;162
4961;5431;162
4962;5551;162
4963;5611;162
4964;5669;162
4965;5670;162
4966;5671;162
4967;5776;162
4968;5806;162
4969;5857;162
4970;5858;162
4971;5859;162
4972;5869;162
4973;5945;162
4974;5965;162
4975;5971;162
4976;6001;162
4977;6115;162
4978;6227;162
4979;6250;162
4980;6272;162
4981;6296;162
4982;6302;162
4983;6382;162
4984;6393;162
4985;6485;162
4986;6486;162
4987;6583;162
4988;6618;162
4989;6689;162
4990;840;163
4991;893;163
4992;894;163
4993;896;163
4994;948;163
4995;2706;163
4996;4524;163
4997;5197;163
4998;5206;163
4999;5511;163
5000;5512;163
5001;5685;163
5002;6182;163
5003;40;164
5004;41;164
5005;42;164
5006;131;164
5007;168;164
5008;169;164
5009;170;164
5010;188;164
5011;191;164
5012;264;164
5013;290;164
5014;551;164
5015;667;164
5016;746;164
5017;751;164
5018;790;164
5019;836;164
5020;856;164
5021;879;164
5022;1035;164
5023;1038;164
5024;1056;164
5025;1136;164
5026;1178;164
5027;1250;164
5028;1252;164
5029;1253;164
5030;1296;164
5031;1337;164
5032;1338;164
5033;1340;164
5034;1515;164
5035;1526;164
5036;1586;164
5037;1619;164
5038;1627;164
5039;1677;164
5040;1693;164
5041;1714;164
5042;1715;164
5043;1716;164
5044;1808;164
5045;1955;164
5046;2004;164
5047;2139;164
5048;2146;164
5049;2303;164
5050;2304;164
5051;2305;164
5052;2308;164
5053;2356;164
5054;2409;164
5055;2558;164
5056;3136;164
5057;3297;164
5058;3371;164
5059;3405;164
5060;3418;164
5061;3454;164
5062;3542;164
5063;3621;164
5064;3676;164
5065;3732;164
5066;3752;164
5067;3787;164
5068;3823;164
5069;3954;164
5070;4042;164
5071;4146;164
5072;4168;164
5073;4188;164
5074;4189;164
5075;4232;164
5076;4315;164
5077;4318;164
5078;4418;164
5079;4500;164
5080;4535;164
5081;4568;164
5082;4574;164
5083;4582;164
5084;4668;164
5085;4678;164
5086;4753;164
5087;4755;164
5088;4762;164
5089;4801;164
5090;4853;164
5091;4860;164
5092;4988;164
5093;4992;164
5094;5056;164
5095;5057;164
5096;5058;164
5097;5059;164
5098;5160;164
5099;5174;164
5100;5176;164
5101;5180;164
5102;5201;164
5103;5204;164
5104;5209;164
5105;5210;164
5106;5274;164
5107;5280;164
5108;5347;164
5109;5404;164
5110;5426;164
5111;5861;164
5112;5862;164
5113;5873;164
5114;5875;164
5115;5883;164
5116;5884;164
5117;5885;164
5118;5886;164
5119;5887;164
5120;5918;164
5121;5924;164
5122;5943;164
5123;5944;164
5124;5955;164
5125;5975;164
5126;6048;164
5127;6109;164
5128;6153;164
5129;6180;164
5130;6211;164
5131;6213;164
5132;6234;164
5133;6235;164
5134;6240;164
5135;6242;164
5136;6243;164
5137;6287;164
5138;6329;164
5139;6358;164
5140;6388;164
5141;6389;164
5142;6398;164
5143;6429;164
5144;6458;164
5145;6516;164
5146;6668;164
5147;6694;164
5148;1298;165
5149;1508;165
5150;1805;165
5151;2115;165
5152;2116;165
5153;2117;165
5154;2281;165
5155;2511;165
5156;3484;165
5157;3548;165
5158;3685;165
5159;3980;165
5160;4006;165
5161;4041;165
5162;4133;165
5163;4313;165
5164;4336;165
5165;4830;165
5166;4915;165
5167;5042;165
5168;6622;165
5169;713;166
5170;938;166
5171;246;167
5172;261;167
5173;390;167
5174;391;167
5175;673;167
5176;706;167
5177;1237;167
5178;1280;167
5179;1295;167
5180;1347;167
5181;1379;167
5182;1672;167
5183;1749;167
5184;1786;167
5185;1919;167
5186;2044;167
5187;2136;167
5188;2370;167
5189;2500;167
5190;2725;167
5191;2728;167
5192;2946;167
5193;3035;167
5194;3050;167
5195;3201;167
5196;3238;167
5197;3345;167
5198;3666;167
5199;3734;167
5200;3741;167
5201;3880;167
5202;3883;167
5203;3884;167
5204;4035;167
5205;4037;167
5206;4038;167
5207;4039;167
5208;4040;167
5209;4128;167
5210;4576;167
5211;4600;167
5212;4627;167
5213;4628;167
5214;4968;167
5215;5070;167
5216;5075;167
5217;5076;167
5218;5214;167
5219;5246;167
5220;5270;167
5221;5275;167
5222;5941;167
5223;6044;167
5224;6314;167
5225;6386;167
5226;6477;167
5227;6479;167
5228;6484;167
5229;6497;167
5230;6568;167
5231;6634;167
5232;6707;167
5233;819;168
5234;1000;168
5235;1060;168
5236;1901;168
5237;2067;168
5238;2702;168
5239;2995;168
5240;4029;168
5241;4343;168
5242;5682;168
5243;6698;168
5244;10;169
5245;14;169
5246;107;169
5247;128;169
5248;129;169
5249;131;169
5250;132;169
5251;133;169
5252;135;169
5253;239;169
5254;288;169
5255;310;169
5256;327;169
5257;381;169
5258;430;169
5259;697;169
5260;721;169
5261;876;169
5262;1222;169
5263;1269;169
5264;1451;169
5265;1665;169
5266;1825;169
5267;1833;169
5268;1876;169
5269;1879;169
5270;2095;169
5271;2285;169
5272;2311;169
5273;2636;169
5274;2640;169
5275;2654;169
5276;2707;169
5277;2715;169
5278;2807;169
5279;3235;169
5280;3247;169
5281;3259;169
5282;3284;169
5283;3311;169
5284;3317;169
5285;3369;169
5286;3380;169
5287;3501;169
5288;3731;169
5289;3744;169
5290;3746;169
5291;3752;169
5292;3819;169
5293;3876;169
5294;3923;169
5295;4026;169
5296;4084;169
5297;4085;169
5298;4170;169
5299;4238;169
5300;4245;169
5301;4293;169
5302;4341;169
5303;4485;169
5304;4556;169
5305;4642;169
5306;4859;169
5307;5148;169
5308;5302;169
5309;5359;169
5310;5370;169
5311;5464;169
5312;5578;169
5313;5631;169
5314;5680;169
5315;5708;169
5316;5851;169
5317;5931;169
5318;6041;169
5319;6077;169
5320;6133;169
5321;6525;169
5322;6561;169
5323;6677;169
5324;6687;169
5325;6704;169
5326;6718;169
5327;4101;171
5328;1432;172
5329;1504;172
5330;2280;172
5331;3839;172
5332;4271;172
5333;4825;172
5334;4831;172
5335;5366;172
5336;5772;172
5337;6559;172
5338;6564;172
5339;6616;172
5340;6621;172
5341;6636;172
5342;6637;172
5343;13;173
5344;685;173
5345;927;173
5346;2745;173
5347;2747;173
5348;3048;173
5349;3110;173
5350;3359;173
5351;4419;173
5352;5383;173
5353;5550;173
5354;5993;173
5355;6325;173
5356;6509;173
5357;122;174
5358;136;174
5359;225;174
5360;347;174
5361;431;174
5362;546;174
5363;728;174
5364;789;174
5365;795;174
5366;897;174
5367;906;174
5368;956;174
5369;957;174
5370;1142;174
5371;1181;174
5372;1234;174
5373;1246;174
5374;1250;174
5375;1251;174
5376;1281;174
5377;1423;174
5378;1482;174
5379;1589;174
5380;1595;174
5381;1646;174
5382;1653;174
5383;1666;174
5384;1800;174
5385;1866;174
5386;1893;174
5387;2097;174
5388;2098;174
5389;2184;174
5390;2286;174
5391;2375;174
5392;2376;174
5393;2454;174
5394;2554;174
5395;2570;174
5396;2655;174
5397;2669;174
5398;2671;174
5399;2674;174
5400;2786;174
5401;2802;174
5402;2927;174
5403;3074;174
5404;3215;174
5405;3256;174
5406;3351;174
5407;3423;174
5408;3428;174
5409;3429;174
5410;3443;174
5411;3482;174
5412;3497;174
5413;3498;174
5414;3510;174
5415;3512;174
5416;3513;174
5417;3514;174
5418;3515;174
5419;3519;174
5420;3602;174
5421;3627;174
5422;3644;174
5423;3673;174
5424;3700;174
5425;3716;174
5426;3728;174
5427;3775;174
5428;3850;174
5429;3859;174
5430;3863;174
5431;3874;174
5432;3939;174
5433;4004;174
5434;4055;174
5435;4095;174
5436;4103;174
5437;4173;174
5438;4176;174
5439;4194;174
5440;4197;174
5441;4199;174
5442;4193;174
5443;4235;174
5444;4268;174
5445;4275;174
5446;4285;174
5447;4305;174
5448;4316;174
5449;4340;174
5450;4435;174
5451;4448;174
5452;4461;174
5453;4479;174
